2,3,5.0,11.0,9.8,12.2,3200000.0,1.0,91,22.0,1,2021
0,6,2.0,14.0,5.0,12.5,5900000.0,1.0,84,24.39,5,2028
2,1,18.0,27.0,6.0200000000000005,24.080000000000002,4300000.0,1.0,92,30.1,2,2015
2,3,2.0,27.0,4.8,12.0,4600000.0,1.0,91,28.11,1,2026
0,3,16.0,18.0,5.0,11.8,6352900.0,1.0,57,27.7,1,2026
2,3,8.0,12.0,6.4,25.6,4000000.0,1.0,93,32.0,1,2015
0,5,1.0,14.0,5.0,9.1,3887100.0,1.0,10,21.4,6,2026
2,6,5.0,10.0,5.0,20.0,3260000.0,1.0,46,33.0,9,2011
0,4,15.0,17.0,14.55,12.2,5649600.0,1.0,85,26.75,4,2026
0,3,3.0,17.0,5.3580000000000005,21.432000000000002,3873044.0,1.0,27,26.79,1,2025
0,6,9.0,23.0,5.2,11.1,5650000.0,1.0,94,25.9,9,2026
2,3,4.0,4.0,4.600000000000001,16.4,2700000.0,1.0,95,21.0,1,2016
0,6,2.0,6.0,5.0,9.6,5310000.0,1.0,84,21.55,5,2028
2,1,10.0,18.0,3.0,14.0,4250000.0,1.0,52,24.0,1,2012
0,2,12.0,21.0,5.1,8.7,3881940.0,1.0,96,24.8,0,2027
2,4,9.0,22.0,4.0,18.9,4000000.0,1.0,97,27.9,9,2019
2,5,4.0,10.0,5.0,15.0,4200000.0,1.0,98,30.0,5,2013
0,7,22.0,25.0,5.18,20.72,7000000.0,1.0,87,25.9,3,2022
2,2,4.0,10.0,6.5,13.5,3300000.0,1.0,99,20.0,0,2011
2,6,8.0,25.0,5.772,23.088,4992780.0,1.0,49,28.86,9,2026
3,3,5.0,5.0,3.0,12.0,2350000.0,1.0,57,15.0,1,2015
0,4,14.0,14.0,5.0,11.3,4550000.0,1.0,42,25.2,9,2027
2,6,7.0,17.0,5.1,14.0,3500000.0,1.0,100,25.4,6,2009
2,3,16.0,17.0,4.0,10.5,3500000.0,1.0,27,19.5,2,2023
0,8,19.0,25.0,6.800000000000001,27.200000000000003,9000000.0,1.0,61,34.0,10,2024
